path	license	bucket	reason
images/pokemon/exp/back/4146.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/4146.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/4199.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/4199.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/4222.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/4222.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/4263.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/4263.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/4264.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/4264.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/428-mega.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/428-mega.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/445-mega.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/445-mega.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/448-mega.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/448-mega.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/4554.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/4554.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/4555.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/4555.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/4562.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/4562.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/460-mega.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/460-mega.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/4618.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/4618.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/475-mega.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/475-mega.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/483-origin.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/483-origin.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/484-origin.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/484-origin.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/531-mega.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/531-mega.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/569-gigantamax.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/569-gigantamax.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/6-mega-x.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/6-mega-x.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/6-mega-y.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/6-mega-y.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/6058.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/6058.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/6059.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/6059.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/6100.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/6100.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/6101.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/6101.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/6157.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/6157.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/6211.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/6211.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/6215.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/6215.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/65-mega.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/65-mega.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/650.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/650.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/6503.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/6503.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/651.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/651.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/652.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/652.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/653.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/653.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/654.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/654.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/6549.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/6549.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/655.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/655.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/656.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/656.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/657.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/657.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/6570.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/6570.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/6571.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/6571.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/658-ash.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/658-ash.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/658-battle-bond.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/658-battle-bond.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/658.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/658.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/659.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/659.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/660.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/660.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/661.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/661.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/662.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/662.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/6628.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/6628.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/663.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/663.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/664.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/664.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/665.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/665.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-archipelago.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-archipelago.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-continental.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-continental.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-elegant.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-elegant.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-fancy.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-fancy.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-garden.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-garden.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-high-plains.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-high-plains.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-icy-snow.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-icy-snow.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-jungle.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-jungle.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-marine.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-marine.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-meadow.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-meadow.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-modern.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-modern.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-monsoon.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-monsoon.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-ocean.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-ocean.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-poke-ball.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-poke-ball.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-polar.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-polar.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-river.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-river.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-sandstorm.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-sandstorm.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-savanna.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-savanna.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-sun.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-sun.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/666-tundra.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/666-tundra.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/667.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/667.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/668-female.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/668-female.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/668.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/668.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/669-blue.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/669-blue.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/669-orange.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/669-orange.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/669-red.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/669-red.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/669-white.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/669-white.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/669-yellow.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/669-yellow.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/670-blue.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/670-blue.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/670-orange.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/670-orange.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/670-red.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/670-red.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/670-white.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/670-white.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/670-yellow.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/670-yellow.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/6705.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/6705.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/6706.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/6706.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/671-blue.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/671-blue.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
images/pokemon/exp/back/671-orange.json	AGPL-3.0-only	REPLACE_POKEMON_GAME_ASSET	Pokemon/variant sprite assets; replace for a commercial de-Pokemon fork even though file metadata is AGPL
images/pokemon/exp/back/671-orange.png	UNLICENSED	REPLACE_LICENSE_BLOCKER	No explicit reusable license found in nearest REUSE metadata
